label1,user_id,record_date,power_consumption,Month,one,two,three,four,label
0,1173,2015/1/1,256,1,661.2444444,763.7888889,1096.677778,305.6,class-family
0,1016,2015/1/1,79,1,655.8222222,770.4333333,1040.988889,566.4111111,class-family
4,318,2015/1/1,407,1,655.6,864.7555556,1888.377778,602.0111111,class-family
0,899,2015/1/1,31,1,652.2444444,913.7444444,853.8333333,467.0666667,class-family
8,359,2015/1/1,1,1,650.0888889,5086.466667,4414.755556,577.3,class-family
8,1180,2015/1/1,1115,1,647.7777778,1819.2,7309.688889,1566.588889,class-family
0,1202,2015/1/1,373,1,646.3888889,569.2444444,796.8777778,429.0222222,class-family
4,148,2015/1/1,317,1,641.4444444,1113.155556,820.5222222,289.7444444,class-family
4,539,2015/1/1,1,1,641.3,951.2,720.7333333,101.8777778,class-family
0,280,2015/1/1,10,1,638.1111111,857.3666667,754.7333333,397.0111111,class-family
0,412,2015/1/1,49,1,638.1,786.7,1066.466667,544.1888889,class-family
0,44,2015/1/1,110,1,636.6777778,728.4555556,749.5666667,303.9,class-family
0,1341,2015/1/1,24,1,631.9888889,999.4555556,890.7222222,396.8555556,class-family
0,1367,2015/1/1,76,1,630.7555556,827.0222222,772.9555556,274.2166667,class-family
0,1263,2015/1/1,306,1,629.6777778,825.7333333,1291.833333,479.4777778,class-family
4,986,2015/1/1,129,1,629.6333333,2246.344444,2278.5,314.6111111,class-family
0,1077,2015/1/1,397,1,627.2444444,645.5111111,681.5444444,261.8888889,class-family
4,184,2015/1/1,69,1,626.2333333,961.7888889,1480.355556,433.1444444,class-family
0,971,2015/1/1,161,1,624.0666667,857.4888889,1000.222222,374.4777778,class-family
0,1083,2015/1/1,70,1,618.6888889,819.6,650.3666667,381.5333333,class-family
4,400,2015/1/1,1,1,616.9222222,1425.4,1959.866667,775.6444444,class-family
0,1229,2015/1/1,355,1,613.3111111,822.3777778,905.3888889,332.3333333,class-family
0,422,2015/1/1,411,1,612.8666667,682.5777778,631.5333333,379.4111111,class-family
0,1125,2015/1/1,23,1,611.0666667,1064.577778,1020.388889,521.5888889,class-family
0,1397,2015/1/1,51,1,609.0888889,938.5111111,1034.544444,443.8222222,class-family
4,477,2015/1/1,1,1,606.0777778,508.4555556,2731.033333,409.8666667,class-family
0,1205,2015/1/1,302,1,604.2222222,531.3666667,804.6777778,270.3222222,class-family
0,1433,2015/1/1,41,1,602.8666667,718.9777778,917.8,323.2222222,class-family
4,207,2015/1/1,42,1,600.8111111,1402.388889,1343.144444,613.1666667,class-family
0,945,2015/1/1,37,1,598.2555556,653.1,638.5777778,304.6,class-family
0,1428,2015/1/1,1,1,595.1888889,1096.788889,1027.711111,572.4888889,class-family
0,761,2015/1/1,133,1,595.1888889,736.9,780.6888889,395.7333333,class-family
4,857,2015/1/1,848,1,593.1444444,671.8,298.9,66.11111111,class-family
0,1057,2015/1/1,497,1,593.0777778,568.3888889,524.7666667,212.3666667,class-family
0,1328,2015/1/1,77,1,592.1222222,611.1222222,699.7666667,393.6111111,class-family
0,1396,2015/1/1,813,1,591.9333333,408.3666667,418.2222222,203.0,class-family
0,176,2015/1/1,107,1,591.1777778,620.8555556,376.0666667,232.4888889,class-family
0,1342,2015/1/1,152,1,589.9222222,814.1444444,909.8666667,399.4888889,class-family
0,420,2015/1/1,386,1,587.5,649.4666667,570.6111111,360.6444444,class-family
4,1201,2015/1/1,101,1,586.0444444,926.4666667,998.7333333,697.1888889,class-family
0,115,2015/1/1,43,1,585.8444444,827.0444444,723.8222222,464.6111111,class-family
0,1113,2015/1/1,242,1,584.1222222,563.1777778,622.3,297.3,class-family
0,1148,2015/1/1,111,1,583.9222222,418.6222222,663.9333333,281.5111111,class-family
0,777,2015/1/1,265,1,583.3777778,314.0888889,310.7666667,172.6777778,class-family
4,62,2015/1/1,24,1,583.2,791.8333333,774.7111111,671.1333333,class-family
0,936,2015/1/1,748,1,583.1,1090.377778,805.5666667,519.6333333,class-family
0,1364,2015/1/1,169,1,580.5,885.8222222,1095.3,439.8888889,class-family
8,768,2015/1/1,1,1,575.9555556,1913.722222,527.7555556,11017.24444,class-family
0,199,2015/1/1,87,1,574.7,768.1777778,1035.422222,365.9111111,class-family
4,58,2015/1/1,311,1,573.0666667,545.6333333,615.1777778,605.8888889,class-family
0,419,2015/1/1,401,1,572.8333333,626.9666667,588.7333333,336.2222222,class-family
0,269,2015/1/1,266,1,570.3555556,748.6555556,716.2888889,413.1333333,class-family
0,1390,2015/1/1,20,1,570.1888889,866.1666667,824.3888889,428.0222222,class-family
0,1174,2015/1/1,159,1,568.5444444,584.7111111,779.4555556,480.6666667,class-family
0,1043,2015/1/1,350,1,568.3222222,274.3333333,338.0444444,157.0,class-family
4,126,2015/1/1,52,1,564.9444444,794.5,286.3555556,1.011111111,class-family
0,1336,2015/1/1,1,1,564.2444444,796.1555556,887.2555556,351.9444444,class-family
0,826,2015/1/1,112,1,560.5,578.9222222,621.4777778,285.5888889,class-family
0,6,2015/1/1,52,1,552.5888889,859.2888889,881.5555556,398.5222222,class-family
0,284,2015/1/1,249,1,552.2222222,402.6111111,607.6888889,264.8777778,class-family
0,977,2015/1/1,491,1,551.9222222,293.0666667,382.8888889,227.1555556,class-family
0,127,2015/1/1,188,1,551.3888889,599.8888889,728.5555556,320.9333333,class-family
0,1105,2015/1/1,341,1,551.0777778,564.0222222,555.9555556,370.0777778,class-family
4,257,2015/1/1,290,1,548.9444444,684.2333333,2122.255556,549.8777778,class-family
0,1420,2015/1/1,1,1,547.4333333,599.8333333,1024.0,300.5222222,class-family
4,547,2015/1/1,1,1,544.2666667,368.9111111,749.1,582.4888889,class-family
0,1156,2015/1/1,126,1,543.2333333,572.2,546.7444444,310.4555556,class-family
0,339,2015/1/1,152,1,542.2222222,448.5333333,688.2888889,307.9333333,class-family
0,1153,2015/1/1,104,1,541.6222222,483.1777778,439.0666667,269.6,class-family
0,10,2015/1/1,96,1,540.9111111,767.3222222,730.5888889,322.9222222,class-family
0,892,2015/1/1,253,1,535.9666667,577.6111111,442.0666667,244.9555556,class-family
0,1175,2015/1/1,249,1,535.8777778,654.4777778,670.1888889,264.4555556,class-family
4,1235,2015/1/1,21,1,532.3888889,1189.6,1062.855556,652.2222222,class-family
0,816,2015/1/1,265,1,532.2,728.6444444,829.5,338.3111111,class-family
0,848,2015/1/1,214,1,530.9666667,844.2111111,854.9,352.0555556,class-family
4,1445,2015/1/1,10,1,528.4111111,854.4,558.9666667,121.4,class-family
4,1120,2015/1/1,81,1,528.0,1139.944444,1344.611111,550.8666667,class-family
0,1287,2015/1/1,192,1,525.4555556,398.6333333,535.1777778,272.4444444,class-family
0,799,2015/1/1,265,1,525.2111111,345.0444444,430.6888889,137.6222222,class-family
0,1329,2015/1/1,11,1,524.5,410.5777778,359.2222222,338.9222222,class-family
4,1344,2015/1/1,113,1,524.3,1266.777778,839.6444444,404.4111111,class-family
0,796,2015/1/1,312,1,523.8555556,264.2,548.8222222,153.5555556,class-family
0,1250,2015/1/1,59,1,519.1444444,795.1111111,656.4666667,402.3333333,class-family
0,125,2015/1/1,78,1,516.8666667,712.8222222,891.8444444,377.7111111,class-family
0,779,2015/1/1,379,1,515.7666667,961.4666667,904.2333333,344.5555556,class-family
4,272,2015/1/1,132,1,515.2,1400.322222,1041.244444,250.9,class-family
0,542,2015/1/1,1,1,514.1,521.5,1075.733333,310.5777778,class-family
4,117,2015/1/1,1,1,512.3666667,608.5222222,729.2555556,929.3666667,class-family
0,1092,2015/1/1,156,1,511.4222222,536.2888889,918.7,236.7888889,class-family
0,1269,2015/1/1,19,1,511.1,749.4111111,731.3777778,455.9555556,class-family
0,1098,2015/1/1,420,1,510.1888889,270.9666667,278.4555556,188.8111111,class-family
0,189,2015/1/1,132,1,509.8444444,182.5888889,229.0666667,106.0222222,class-family
0,1260,2015/1/1,841,1,509.7666667,286.3,225.0333333,64.87777778,class-family
4,152,2015/1/1,33,1,505.9,945.9,1290.466667,574.5444444,class-family
0,1264,2015/1/1,221,1,504.5222222,610.0,704.8222222,365.4666667,class-family
0,1409,2015/1/1,261,1,500.3555556,880.8222222,650.0333333,405.8222222,class-family
0,1268,2015/1/1,113,1,498.1,455.3444444,680.9777778,232.5111111,class-family
0,1226,2015/1/1,251,1,497.3222222,326.9666667,546.2444444,172.1111111,class-family
0,1305,2015/1/1,298,1,496.9222222,214.6,57.0,87.87777778,class-family
0,394,2015/1/1,78,1,496.3444444,584.6333333,777.2666667,316.6333333,class-family
0,911,2015/1/1,101,1,494.5,526.8555556,485.7,294.6666667,class-family
0,1081,2015/1/1,33,1,490.5666667,940.9444444,586.0111111,421.3666667,class-family
0,844,2015/1/1,129,1,488.6,489.9888889,685.7111111,294.7777778,class-family
4,559,2015/1/1,1,1,488.2111111,1079.844444,1104.511111,1.011111111,class-family
0,930,2015/1/1,210,1,486.8222222,661.3111111,763.9888889,240.4444444,class-family
0,823,2015/1/1,86,1,483.0555556,840.5888889,873.7666667,374.7777778,class-family
0,1297,2015/1/1,208,1,481.5111111,716.7777778,843.8,328.3777778,class-family
0,897,2015/1/1,147,1,479.9222222,647.4111111,798.4444444,307.0388889,class-family
0,379,2015/1/1,1,1,479.5111111,512.0388889,493.7,371.6333333,class-family
0,1251,2015/1/1,262,1,477.2333333,638.5444444,914.0555556,340.1,class-family
0,141,2015/1/1,332,1,475.7444444,571.3333333,658.2444444,271.1111111,class-family
0,276,2015/1/1,232,1,474.2888889,294.1888889,423.9666667,122.9777778,class-family
0,363,2015/1/1,211,1,471.0444444,306.7666667,390.8444444,138.0666667,class-family
0,1325,2015/1/1,31,1,470.7111111,737.6,691.3888889,396.0333333,class-family
0,1312,2015/1/1,10,1,470.0777778,656.9777778,573.2444444,261.3666667,class-family
0,298,2015/1/1,65,1,470.0666667,480.1555556,544.4888889,219.4888889,class-family
0,737,2015/1/1,210,1,467.6555556,238.0333333,382.2777778,122.7777778,class-family
0,85,2015/1/1,129,1,467.4333333,402.0111111,622.9888889,183.4222222,class-family
0,128,2015/1/1,18,1,467.4111111,779.4555556,772.6333333,354.2,class-family
0,1128,2015/1/1,3,1,466.4333333,741.4444444,979.8777778,402.0555556,class-family
0,1242,2015/1/1,45,1,465.4777778,273.7555556,530.8666667,116.9444444,class-family
0,56,2015/1/1,66,1,464.4222222,521.9888889,706.3888889,215.2333333,class-family
0,1207,2015/1/1,251,1,462.9888889,392.6333333,247.9333333,58.07777778,class-family
0,1104,2015/1/1,85,1,462.6222222,276.6777778,572.2,136.6777778,class-family
0,172,2015/1/1,536,1,461.4555556,365.6555556,656.3333333,208.0777778,class-family
0,156,2015/1/1,12,1,459.3888889,651.4333333,723.3777778,224.9777778,class-family
4,896,2015/1/1,15,1,458.7111111,1620.666667,1227.544444,529.8666667,class-family
0,246,2015/1/1,330,1,455.6333333,596.4777778,594.1888889,335.8111111,class-family
0,404,2015/1/1,99,1,455.4,509.8555556,495.6444444,304.2777778,class-family
0,333,2015/1/1,33,1,455.3333333,511.8222222,632.0888889,336.6444444,class-family
0,403,2015/1/1,296,1,455.2888889,501.1666667,490.6555556,293.3333333,class-family
0,79,2015/1/1,109,1,453.9777778,259.6777778,525.6555556,130.7777778,class-family
0,820,2015/1/1,60,1,452.9111111,360.8222222,472.3888889,182.4777778,class-family
0,1162,2015/1/1,374,1,451.4,380.5888889,643.8111111,224.2,class-family
0,933,2015/1/1,1,1,450.4555556,695.0333333,697.3111111,448.3111111,class-family
0,1380,2015/1/1,200,1,450.2444444,380.2666667,519.1,115.9666667,class-family
0,16,2015/1/1,79,1,449.6222222,373.4666667,476.4888889,186.4444444,class-family
0,94,2015/1/1,225,1,449.3888889,398.7666667,656.1444444,328.7,class-family
0,866,2015/1/1,187,1,449.0,364.5333333,431.0222222,173.4222222,class-family
0,862,2015/1/1,162,1,448.4888889,724.8,1134.9,344.4777778,class-family
0,717,2015/1/1,203,1,447.2444444,499.8111111,647.3333333,230.8777778,class-family
0,89,2015/1/1,15,1,446.6888889,503.2333333,393.8111111,324.2444444,class-family
0,774,2015/1/1,299,1,446.2222222,548.6444444,857.0444444,253.8333333,class-family
0,1314,2015/1/1,180,1,446.1222222,541.2333333,742.2111111,334.0,class-family
0,1377,2015/1/1,29,1,445.7222222,698.7666667,621.7888889,316.5555556,class-family
4,927,2015/1/1,89,1,444.2888889,1078.722222,1167.6,322.5555556,class-family
0,396,2015/1/1,119,1,443.9777778,499.1333333,545.7111111,195.2333333,class-family
0,93,2015/1/1,33,1,443.9,495.9888889,598.9111111,247.6888889,class-family
4,935,2015/1/1,166,1,443.2555556,1368.544444,950.0111111,223.7888889,class-family
0,299,2015/1/1,24,1,442.4555556,510.8555556,442.6888889,211.1555556,class-family
0,786,2015/1/1,52,1,441.4,606.9222222,534.7777778,352.5444444,class-family
4,343,2015/1/1,238,1,440.5666667,697.0444444,1927.472222,105.6333333,class-family
0,340,2015/1/1,49,1,440.1,421.6333333,531.3555556,189.2888889,class-family
0,285,2015/1/1,27,1,438.6222222,574.8444444,647.4777778,245.4333333,class-family
0,590,2015/1/1,1,1,434.8777778,398.5666667,694.3,341.3,class-family
0,116,2015/1/1,16,1,434.2777778,598.3222222,523.8111111,252.2444444,class-family
0,1383,2015/1/1,43,1,433.7666667,531.4111111,644.7666667,231.2888889,class-family
0,894,2015/1/1,106,1,432.2,450.7222222,434.2888889,220.7666667,class-family
0,780,2015/1/1,93,1,430.4333333,817.8222222,763.1777778,281.4222222,class-family
0,1363,2015/1/1,1,1,429.9666667,566.4666667,671.9555556,312.4444444,class-family
0,1212,2015/1/1,10,1,428.9444444,829.2333333,593.4111111,336.1444444,class-family
0,1013,2015/1/1,205,1,428.3,804.9888889,886.1111111,305.0777778,class-family
0,350,2015/1/1,659,1,427.1777778,305.8555556,283.9111111,51.15555556,class-family
0,9,2015/1/1,59,1,427.1,713.1666667,779.9555556,310.0222222,class-family
0,320,2015/1/1,13,1,423.1777778,677.9,720.1555556,243.2555556,class-family
0,382,2015/1/1,119,1,422.9111111,378.4444444,342.6,176.9,class-family
0,1418,2015/1/1,52,1,422.6333333,589.8666667,715.1,272.2444444,class-family
0,206,2015/1/1,51,1,422.6,329.1222222,486.4777778,135.5888889,class-family
4,1214,2015/1/1,196,1,421.8555556,1023.233333,991.4777778,574.8555556,class-family
0,1337,2015/1/1,10,1,421.0222222,174.6777778,324.4888889,97.06666667,class-family
0,882,2015/1/1,31,1,421.0111111,765.5888889,764.9666667,399.0555556,class-family
0,1360,2015/1/1,125,1,419.8666667,613.6333333,787.0888889,328.7222222,class-family
0,407,2015/1/1,4,1,419.7444444,231.9666667,56.2,220.7222222,class-family
0,1035,2015/1/1,36,1,419.3111111,720.6111111,824.9111111,229.9888889,class-family
0,292,2015/1/1,1,1,419.0777778,242.9,436.1222222,58.08888889,class-family
0,855,2015/1/1,134,1,417.5555556,262.2111111,398.3666667,110.0444444,class-family
0,863,2015/1/1,63,1,415.5666667,588.5222222,645.2222222,251.7222222,class-family
0,155,2015/1/1,23,1,414.7,731.0555556,652.7333333,232.8777778,class-family
0,715,2015/1/1,108,1,414.2777778,244.3111111,412.7888889,105.1555556,class-family
0,1354,2015/1/1,33,1,414.0555556,639.2555556,740.3666667,341.8444444,class-family
0,334,2015/1/1,66,1,413.3555556,575.2,727.7777778,394.8333333,class-family
0,1186,2015/1/1,42,1,412.6111111,467.4888889,429.9,307.6666667,class-family
0,262,2015/1/1,167,1,412.6111111,280.8222222,440.5888889,144.5,class-family
4,564,2015/1/1,1,1,411.6222222,186.0777778,883.9555556,67.56666667,class-family
0,1296,2015/1/1,33,1,410.1444444,544.6444444,653.9333333,294.8888889,class-family
0,1388,2015/1/1,10,1,406.6666667,581.1666667,571.8777778,240.8666667,class-family
0,81,2015/1/1,306,1,406.4333333,520.7111111,705.1666667,276.7666667,class-family
0,321,2015/1/1,62,1,402.2555556,585.8222222,907.9777778,336.1444444,class-family
0,814,2015/1/1,55,1,399.1888889,529.5777778,504.0111111,273.9111111,class-family
0,1247,2015/1/1,33,1,398.9222222,638.7444444,597.9,234.0444444,class-family
0,776,2015/1/1,30,1,398.9,811.4444444,845.6,389.2777778,class-family
0,874,2015/1/1,18,1,398.2666667,611.1111111,489.1833333,292.4,class-family
4,958,2015/1/1,7,1,398.0333333,527.6444444,75.56666667,42.98888889,class-family
0,1282,2015/1/1,26,1,396.6111111,751.2888889,681.9555556,255.5666667,class-family
4,352,2015/1/1,70,1,396.0777778,545.3222222,1295.811111,245.4777778,class-family
0,982,2015/1/1,141,1,395.8555556,583.8111111,756.6222222,141.1555556,class-family
0,1206,2015/1/1,91,1,394.4666667,390.4111111,541.6222222,159.0888889,class-family
0,869,2015/1/1,81,1,393.5888889,521.6444444,524.9666667,270.3,class-family
0,51,2015/1/1,129,1,392.6222222,274.3111111,274.3222222,166.7222222,class-family
0,1072,2015/1/1,201,1,389.8888889,251.7,515.3333333,121.0666667,class-family
0,1036,2015/1/1,236,1,389.7888889,369.7888889,637.7777778,187.0444444,class-family
0,14,2015/1/1,133,1,389.5666667,423.5222222,489.3333333,360.7777778,class-family
0,535,2015/1/1,1,1,389.4222222,56.15555556,9.788888889,80.31111111,class-family
0,80,2015/1/1,2,1,389.1111111,324.3111111,280.0,251.8111111,class-family
0,1194,2015/1/1,152,1,387.5333333,559.3222222,734.1555556,458.5777778,class-family
0,1356,2015/1/1,42,1,387.4555556,432.7666667,429.0111111,191.2888889,class-family
0,355,2015/1/1,59,1,386.4333333,530.7444444,697.5666667,359.5888889,class-family
0,707,2015/1/1,530,1,383.3555556,278.7888889,494.7666667,151.5777778,class-family
0,87,2015/1/1,137,1,380.2333333,439.9222222,484.9777778,236.7222222,class-family
0,444,2015/1/1,1,1,379.7,427.0222222,846.3,255.0,class-family
0,562,2015/1/1,1,1,378.9777778,256.3666667,228.4222222,275.9888889,class-family
0,1051,2015/1/1,109,1,377.4777778,213.8555556,286.5,83.7,class-family
0,978,2015/1/1,53,1,376.4888889,360.7555556,531.6444444,205.8555556,class-family
0,1076,2015/1/1,23,1,373.6111111,646.0222222,752.6111111,116.2444444,class-family
0,434,2015/1/1,100,1,369.9111111,543.6888889,681.5666667,182.5333333,class-family
0,1411,2015/1/1,117,1,369.7444444,468.9777778,687.2,296.8777778,class-family
4,790,2015/1/1,58,1,367.1444444,883.7888889,1094.722222,133.3777778,class-family
0,168,2015/1/1,18,1,366.8777778,84.43333333,212.6333333,115.9888889,class-family
0,316,2015/1/1,42,1,362.4777778,528.9111111,541.7333333,201.3444444,class-family
8,1387,2015/1/1,506,1,362.2222222,601.5444444,8358.244444,428.2777778,class-family
0,1289,2015/1/1,161,1,362.1555556,315.2444444,535.9555556,130.2888889,class-family
0,499,2015/1/1,1,1,359.5666667,545.0,759.7,289.2555556,class-family
0,24,2015/1/1,240,1,357.6111111,380.0111111,438.5222222,186.5777778,class-family
0,851,2015/1/1,68,1,356.4333333,767.1,739.7,396.2666667,class-family
0,767,2015/1/1,62,1,354.3,626.7777778,621.3111111,256.2333333,class-family
0,101,2015/1/1,42,1,354.0,532.2,642.5,238.7444444,class-family
0,1160,2015/1/1,2,1,353.9555556,523.9444444,459.3444444,238.3444444,class-family
0,714,2015/1/1,70,1,353.5111111,561.9777778,633.3333333,249.6444444,class-family
0,425,2015/1/1,1,1,352.2444444,422.8222222,355.5777778,225.2888889,class-family
0,1031,2015/1/1,175,1,351.7666667,497.1888889,621.5666667,245.0666667,class-family
0,756,2015/1/1,236,1,350.0111111,300.2,491.2777778,188.6222222,class-family
0,898,2015/1/1,22,1,349.4888889,447.2,407.1333333,184.7777778,class-family
0,134,2015/1/1,120,1,349.4666667,561.7555556,412.0777778,223.3444444,class-family
0,53,2015/1/1,140,1,348.0111111,788.2444444,647.0,163.6333333,class-family
0,739,2015/1/1,164,1,347.1666667,285.8777778,434.3333333,162.2,class-family
0,904,2015/1/1,1,1,346.8,379.3888889,579.2111111,198.2333333,class-family
0,1393,2015/1/1,46,1,345.5333333,661.1333333,676.5,244.6222222,class-family
0,749,2015/1/1,88,1,344.8777778,296.5,266.8444444,158.7111111,class-family
0,484,2015/1/1,8,1,344.6444444,466.0777778,365.3222222,166.8,class-family
0,859,2015/1/1,87,1,344.4666667,443.8444444,566.5888889,250.3222222,class-family
0,1130,2015/1/1,282,1,343.9888889,273.3333333,246.6111111,104.4666667,class-family
0,391,2015/1/1,1,1,343.1888889,271.3666667,331.0777778,192.3666667,class-family
0,296,2015/1/1,5,1,342.3,596.4333333,438.2444444,329.3444444,class-family
0,825,2015/1/1,90,1,342.1444444,629.9555556,635.7888889,288.0,class-family
4,482,2015/1/1,1,1,340.9333333,549.6333333,1145.855556,442.0666667,class-family
0,757,2015/1/1,90,1,340.1888889,615.8444444,555.9444444,253.7666667,class-family
0,17,2015/1/1,7,1,339.1111111,611.7555556,584.9666667,301.6444444,class-family
0,158,2015/1/1,103,1,339.0888889,468.1555556,407.8,226.0222222,class-family
0,753,2015/1/1,142,1,337.5333333,400.1,463.4444444,160.8,class-family
0,36,2015/1/1,1,1,336.7222222,558.5333333,624.0444444,290.3,class-family
0,306,2015/1/1,20,1,335.5222222,367.8555556,284.0555556,145.8888889,class-family
0,356,2015/1/1,147,1,334.1555556,316.6888889,455.0444444,133.5555556,class-family
0,349,2015/1/1,23,1,332.6,614.4222222,589.7444444,286.2444444,class-family
0,341,2015/1/1,375,1,332.2888889,388.6444444,732.4222222,223.9888889,class-family
0,830,2015/1/1,51,1,332.2,473.3555556,418.1333333,182.4222222,class-family
0,332,2015/1/1,5,1,331.1444444,536.8222222,487.2222222,252.1222222,class-family
0,1438,2015/1/1,267,1,330.5666667,320.2,388.6222222,185.1888889,class-family
0,1259,2015/1/1,15,1,329.3666667,457.0,511.7222222,167.8666667,class-family
0,1386,2015/1/1,253,1,329.3333333,209.9222222,249.4444444,93.81111111,class-family
4,523,2015/1/1,1,1,328.5555556,947.2111111,1145.533333,182.8777778,class-family
0,1267,2015/1/1,80,1,327.8222222,440.6666667,309.0777778,195.0111111,class-family
0,1300,2015/1/1,66,1,323.8777778,154.4333333,292.4111111,59.55555556,class-family
0,139,2015/1/1,89,1,321.8555556,344.2,472.8666667,143.7777778,class-family
8,775,2015/1/1,49,1,320.5555556,552.9888889,7397.077778,171.5222222,class-family
0,19,2015/1/1,244,1,320.5333333,291.7666667,157.1444444,184.8444444,class-family
0,268,2015/1/1,211,1,320.2111111,320.5888889,499.0,119.3444444,class-family
0,1169,2015/1/1,209,1,319.9444444,230.5444444,338.1111111,123.9666667,class-family
0,1200,2015/1/1,203,1,319.3444444,191.2444444,233.6444444,95.54444444,class-family
4,1109,2015/1/1,1,1,318.9888889,991.9555556,1937.955556,554.5333333,class-family
0,872,2015/1/1,165,1,318.7,222.5555556,332.2,98.36666667,class-family
0,380,2015/1/1,110,1,318.5444444,271.4777778,439.3,163.6444444,class-family
0,424,2015/1/1,1,1,313.3777778,183.3444444,303.4222222,151.6555556,class-family
0,1020,2015/1/1,31,1,312.6,377.6111111,466.8222222,168.3,class-family
0,328,2015/1/1,311,1,310.0111111,322.5777778,535.3555556,166.7333333,class-family
0,1283,2015/1/1,157,1,309.8222222,208.8333333,253.1666667,98.42222222,class-family
0,1066,2015/1/1,46,1,309.0888889,348.6666667,545.3222222,169.9888889,class-family
0,2,2015/1/1,24,1,307.9777778,499.3222222,618.2555556,186.0222222,class-family
0,918,2015/1/1,82,1,307.9,353.3111111,714.2555556,180.6444444,class-family
0,963,2015/1/1,14,1,307.8666667,609.7111111,444.7777778,177.2333333,class-family
0,1223,2015/1/1,304,1,307.8222222,497.8111111,577.4888889,196.2222222,class-family
0,716,2015/1/1,55,1,307.7888889,482.7222222,557.7111111,174.3777778,class-family
0,490,2015/1/1,977,1,306.0888889,25.7,24.56666667,13.25555556,class-family
0,868,2015/1/1,84,1,305.6,422.8222222,451.1333333,192.7,class-family
0,1431,2015/1/1,74,1,304.7444444,438.8666667,412.7555556,212.7333333,class-family
0,485,2015/1/1,1,1,304.2444444,299.1444444,435.0777778,308.0555556,class-family
0,437,2015/1/1,1,1,304.2333333,190.3888889,234.1111111,288.8333333,class-family
0,1227,2015/1/1,14,1,303.8555556,401.7777778,426.8666667,180.9666667,class-family
0,999,2015/1/1,197,1,303.6111111,230.7888889,588.8777778,151.5111111,class-family
0,744,2015/1/1,180,1,303.5,492.6111111,485.5777778,398.3444444,class-family
0,405,2015/1/1,1,1,301.1777778,773.7444444,628.7222222,222.7,class-family
0,39,2015/1/1,52,1,299.6888889,624.5111111,521.0333333,263.3111111,class-family
0,70,2015/1/1,88,1,298.4555556,321.1777778,342.9444444,125.4666667,class-family
0,838,2015/1/1,11,1,297.9666667,469.6611111,440.0444444,272.0111111,class-family
0,873,2015/1/1,35,1,297.4888889,427.6333333,345.4333333,189.8777778,class-family
0,839,2015/1/1,12,1,293.1888889,380.6666667,423.8888889,214.9444444,class-family
0,914,2015/1/1,63,1,292.2444444,324.5666667,438.4555556,186.1555556,class-family
0,929,2015/1/1,46,1,291.9611111,394.6222222,471.0,158.8666667,class-family
0,366,2015/1/1,1,1,291.4333333,327.2333333,619.9777778,268.7,class-family
0,414,2015/1/1,98,1,291.2666667,228.7111111,218.7333333,68.23333333,class-family
0,196,2015/1/1,36,1,290.7555556,529.6444444,712.0888889,193.0888889,class-family
0,83,2015/1/1,37,1,289.6333333,331.1666667,446.7,122.6111111,class-family
4,532,2015/1/1,1,1,288.5777778,579.2111111,794.0222222,51.51111111,class-family
0,377,2015/1/1,47,1,287.4777778,321.6888889,328.1666667,89.05555556,class-family
0,315,2015/1/1,27,1,287.3444444,398.9,396.1333333,173.2333333,class-family
0,478,2015/1/1,1,1,286.0,162.1444444,302.3222222,149.1222222,class-family
0,1198,2015/1/1,38,1,285.0222222,417.3888889,491.9222222,166.9,class-family
0,7,2015/1/1,167,1,284.8888889,185.4,171.9444444,72.27777778,class-family
0,797,2015/1/1,122,1,283.8111111,370.2333333,359.2222222,155.1333333,class-family
8,233,2015/1/1,51,1,283.1777778,1620.977778,4900.366667,518.9333333,class-family
0,1154,2015/1/1,26,1,283.1555556,143.4777778,251.5666667,67.52222222,class-family
0,1256,2015/1/1,27,1,282.4888889,481.4111111,563.0777778,185.2111111,class-family
0,1313,2015/1/1,119,1,282.2111111,497.4,286.2888889,212.4555556,class-family
0,163,2015/1/1,1,1,280.3666667,252.5777778,190.6111111,271.3777778,class-family
0,843,2015/1/1,22,1,279.5666667,321.6111111,398.9222222,253.2111111,class-family
0,793,2015/1/1,75,1,279.0333333,356.1444444,501.9333333,205.3666667,class-family
0,1062,2015/1/1,45,1,277.3666667,289.3555556,428.3111111,165.3222222,class-family
0,137,2015/1/1,470,1,276.8444444,371.0666667,339.8666667,47.0,class-family
0,1417,2015/1/1,97,1,275.1222222,292.7111111,345.3333333,136.2777778,class-family
0,225,2015/1/1,36,1,274.8777778,268.3555556,307.1333333,177.7111111,class-family
0,1402,2015/1/1,228,1,274.2666667,314.0777778,406.4555556,312.6,class-family
0,1322,2015/1/1,69,1,272.4333333,144.8555556,169.7222222,52.51111111,class-family
0,327,2015/1/1,230,1,270.9222222,171.0333333,215.0444444,188.2,class-family
0,370,2015/1/1,1,1,270.9111111,266.8666667,262.6444444,194.7,class-family
0,121,2015/1/1,154,1,269.9777778,307.2888889,335.8444444,139.9777778,class-family
0,864,2015/1/1,166,1,269.8777778,203.6,252.6888889,90.38888889,class-family
0,1123,2015/1/1,88,1,269.0666667,315.4222222,382.7444444,184.3,class-family
0,1374,2015/1/1,62,1,268.6333333,431.6777778,423.8,161.0333333,class-family
0,427,2015/1/1,121,1,268.0111111,256.8888889,132.3222222,82.73333333,class-family
0,486,2015/1/1,1,1,267.9,280.4777778,622.9777778,245.2777778,class-family
